ID,Post,Label
1378,"Joakim Noah Gives U.S. Soldiers the Finger, Refuses to Eat With Them?",Mixture
1379,Did Samsung Pay a $1 Billion Judgment to Apple in Nickels?,FALSE
1380,Was Las Vegas Shooter Identified at an Anti-Trump Protest?,FALSE
1381,Did Joel Osteen Resign?,FALSE
1382,Are These the Parents of Kyle Rittenhouse?,FALSE
1383,FALSE: Jalal Brother Shot While Filming Prank,FALSE
1384,Food For Naught,FALSE
1385,Is Amazon Suspending All Deliveries Except Medical Supplies?,Mixture
1386,Social Security Numbers Assigned by Race,FALSE
1387,Is This a Snapshot of Freddie Mercury Putting on Makeup?,FALSE
1388,Can a Negative COVID Test Result 'Clear' People for Holiday Gatherings?,Mixture
1389,Did Hitler Invent the Inflatable Sex Doll?,FALSE
1390,Did a Restaurant Customer Leave an Anti-Immigration Note in Lieu of a Tip?,Mixture
1391,Fake Clint Eastwood Quote,FALSE
1392,Is Ground Glass a Deadly Poison?,FALSE
1393,Definitely Not Friends of Dorothy,FALSE
1394,Did a Teenaged Customer Argue with a Muslim Cashier Over His Cross Necklace?,FALSE
1395,Should Fabric Masks Be Sanitized in a Microwave?,FALSE
1396,Did LEGO Pull Police Playsets from Stores?,FALSE
1397,"Did Kroger Tell Employees They Can Wear BLM Masks, But Not Flag Masks?",FALSE
1398,Does Coca-Cola Coax Worms Out of Pork?,FALSE
1399,Giant Sea Spider,FALSE
1400,Did Putin's Daughter Die After Taking COVID-19 Vaccine?,FALSE
1401,Is Clinton Paying Halfway House Residents $300 Per Vote?,FALSE
1402,Did Piers Morgan End His Friendship with Trump in an Open Letter?,TRUE
1403,Obama Left Trump a White House Full of Roaches?,FALSE
1404,Were 83 Ballots Fraudulently Mailed to One Calif. Home?,Mixture
1405,"At 191 Years Old, Mama Esifiho May be Oldest Woman Alive",Mixture
1406,Is DIRECTV Offering NFL Subscription Refunds Over Anthem Protests?,Mixture
1407,Labor Pains,FALSE
1408,Trump Attacks God in Tweetstorm,FALSE
1409,Deleted Tamir Rice Photo,FALSE
1410,Did Reagan Foundation Tell Trump Campaign to Stop Using His Likeness for Fundraising?,TRUE
1411,Does This Video Show Barack Obama Admitting He Was Not Born in Hawaii?,FALSE
1412,Does COVID Stand for ëCertificate of Vaccination IDí?,FALSE
1413,Abandoned Polish Wedding Chairs,FALSE
1414,Does This Cat Have an Unusually Deep Voice?,FALSE
1415,Long-Lost Wedding Ring Found Around Carrot,TRUE
1416,Small Indiana Town to Change Name to Avoid Clinton Reference,FALSE
1417,Trumpets and a Circle in the Sky Above Israel,FALSE
1418,Does Bill Clinton Have an Illegitimate Son Named Danney Williams?,Mixture
1419,"Always a Bridesmaid, Never a Bride",TRUE
1420,Dollar General Sunblock Warning,Mixture
1421,WikiLeaks Exposes Clinton Assassination of Antonin Scalia?,FALSE
1422,Did the ACLU Issue a Warning for People Traveling to Texas?,TRUE
1423,Did Pelosi End Social Security Payments for 2 Months?,FALSE
1424,Can Ivermectin Cure Coronavirus?,Mixture
1425,Does Microsoft Own Patent '666' About Implanting Microchips in People?,Mixture
1426,Congressional Pensions,FALSE
1427,Did Ice Cream Test Positive for COVID-19?,TRUE
1428,Was Barack Obama Serving Meals in Texas During Hurricane Harvey?,FALSE
1429,Is Gov. Whitmer the Niece of George Soros?,FALSE
1430,NFL Fining Players for Wearing 9/11 Memorial Cleats?,Mixture
1431,American Legislator Wants Canadians Banned from Driving in USA,FALSE
1432,Back to the Future Rumors and Predictions,Mixture
1433,Will a COVID-19 Vaccination Get You a Free Krispy Kreme Doughnut?,TRUE
1434,Did J.D. Salinger Write in the Nude?,FALSE
1435,Walmart Closure Conspiracy Theories,FALSE
1436,Did Ari Fleischer Compare Showing ID to Get Vaccinated to Voter ID Laws?,TRUE
1437,"Did Police Shoot a White Coal Miner, Thinking He Was Black?",FALSE
1438,Man Gets Tapeworms from Eating Sashimi?,FALSE
1439,Florida Governor Rick Scott Critically Injured During Hurricane Irma Cleanup?,FALSE
1440,Were Bees Added to the Endangered Species List?,Mixture
1441,Did Virginia Declare a State of Emergency Ahead of Pro-Gun Rallies?,TRUE
1442,So You Think You Know the Real Donald Trump?,Mixture
1443,Bill Nye Booed in Waco?,Mixture
1444,Was the Empire State Building Lit Green on 9/11 for a Muslim Holiday?,FALSE
1445,Did Biden Twice Vote To Tax Social Security While in the Senate?,Mixture
1446,You Should Never Put Toilet Paper on a Toilet Seat?,FALSE
1447,Is a Global Conspiracy Promoting Remdesivir Over Hydroxychloroquine for Treating COVID-19?,FALSE
1448,Nicolas Cage Death Hoax,FALSE
1449,Hillary Clinton Calls for Americans to Respect and Empathize with ISIS?,Mixture
1450,Does Locks of Love Sell Donated Hair?,Mixture
1451,Did Tyrone Woodfork Beat an Elderly Oklahoma Couple?,Mixture
1452,Did CBS News Use a 2016 Ukraine Photo in COVID-19 Coverage?,FALSE
1453,Vermin Supreme,Mixture
1454,Did Bernie Sanders Propose a Bill Forcing Christian Office Holders to Wear a Scarlet Cross?,FALSE
1455,Was Oprah's Home Raided in a Sex-Trafficking Sting?,FALSE
1456,Hickory (NC) Walmart Human Trafficking Warning,Mixture
1457,Did Donald Trump Die of a Heart Attack?,FALSE
1458,Were NY Nursing Homes Full of COVID-19 Patients While Hospital Ship Sat Empty?,Mixture
1459,Did Sunlight Form a Cross During the Eclipse?,FALSE
1460,Is the Trump Administration Price Gouging Puerto Rico Evacuees and Seizing Passports?,FALSE
1461,Are the Spider Eggs Used to Fill Beanie Babies Hatching?,FALSE
1462,Did the US Surgeon General Recommend the Public Not Wear Masks?,Mixture
1463,Did the House Give Itself a $25M Raise in Coronavirus Aid Bill?,FALSE
1464,How Accurate Are Memes Comparing Tamir Rice and Kyle Rittenhouse?,Mixture
1465,Is This a Real Calvin and Hobbes Cartoon?,TRUE
1466,Did Mother Teresa Teach Hillary Clinton a Lesson on Abortion?,Mixture
1467,Was a Rare White Giraffe Killed by Poachers in Kenya?,TRUE
1468,Did the Vatican Confirm Pope Francis Had Coronavirus?,FALSE
1469,Angry Atheists Ban the Bible?,Mixture
1470,Richmond Begins Mass Relocation of Low Income Blacks to Decrease City Poverty Rate?,FALSE
1471,Has Triple Crown Winner American Pharaoh Been Released Into the Wild?,FALSE
1472,Obama Raises the Retirement Age to 73,FALSE
1473,St. Cloud Stabbing Victim,FALSE
1474,Cop Shoots 2-Year-Old Black Baby After Mistaking Pacifier for Gun,FALSE
1475,Did an Anonymous Philanthropist Donate 200 Human Kidneys to Hospital?,FALSE
1476,"No, a Nurse Didn't Faint Because of the COVID-19 Vaccine",Mixture
1477,Did Lack of Social Distancing in 1918 Pandemic Cause More Deaths Than WWI?,Mixture
1478,The Golden State Warriors Voted Not to Visit the White House?,FALSE
1479,Has SpongeBob SquarePants Been Cancelled?,FALSE
1480,Black Lives Matter Co-Founder Poops on Ice Rink,FALSE
1481,Fireworks Explode in Woman During Shoplifting Attempt,FALSE
1482,Did Georgia Become the First State to Ban Muslim Culture?,FALSE
1483,Is Trump Blocking COVID-19 Aid in Favor of Tax Cuts That Would Drain Social Security?,Mixture
1484,President Trump Left Online Reviews for the Middle East?,FALSE
1485,What Is the Bottom Drawer of an Oven Really For?,Mixture
1486,Did a Woman Claim That Watching a 3D Porn Film Made Her Pregnant?,FALSE
1487,Is This a Valid Face Mask Exemption Card?,Mixture
1488,Does Meme Show Charles Manson Playing Guitar in Church?,Mixture
1489,Is This a Picture of a Fisherman and a 102-Pound Shrimp?,FALSE
1490,Jeff Sessions Slammed Protections for Disabled Students?,TRUE
1491,Creflo Dollar Endorses Donald Trump,FALSE
1492,Are Dogs Really 99.9% Wolf?,TRUE
1493,"Did Pelosi Rip Up the Bible in a Bold, Anti-Trump Statement?",FALSE
1494,Department of Homeland Security Chairman Officially Indicts Hillary Clinton of Treason,FALSE
1495,Are SSA and DHS Buying Bullets in Preparation for Civil Unrest?,Mixture
1496,Does Luxottica Own 80% of the Eyeglass Industry?,Mixture
1497,Did an Ohio Man Die of COVID-19 After Vowing Not To Wear a Face Mask?,TRUE
1498,Are These Claims About the Effectiveness of Face Masks True?,Mixture
1499,"Katrina Pierson Arrested for Shoplifting, Illegally Collected Unemployment?",Mixture
1500,Was a Trump Organization Computer Server Tied to a Russian Bank?,Mixture
1501,Did Monica Lewinsky Have a Son Who Was Found Dead in New York City?,FALSE
1502,"To Silence Wikileaks, Hillary Clinton Proposed Drone Strike on Julian Assange?",Mixture
1503,Were 72 People Killed Resisting Gun Confiscation in Boston?,FALSE
1504,Is Tom Cruise Running for President?,FALSE
1505,Does This Video Show a Naked Child Escaping Buckingham Palace?,FALSE
1506,Was Sharia Law Established in Texas?,FALSE
1507,Does the FBI Have Evidence That 62 Million Trump Voters Are Russian Agents?,FALSE
1508,Bull Shark Caught in Ohio River?,FALSE
1509,Pregnant Smoker Complains About Construction Noise?,TRUE
1510,Does a New Tattoo Ink Allow People With Diabetes to Monitor Their Blood Sugar Levels?,Mixture
1511,Was James Comey Taken from His Home by Feds at 3 A.M.?,FALSE
1512,FALSE: Metallica Sues 8th Grader Over Hand-Drawn Logo on Notebook,FALSE
1513,Tom Hanks Backs Donald Trump for President,FALSE
1514,Was Stephen Hawking Accused of Sexual Misconduct?,FALSE
1515,Pokemon Go Caused a Fatal Crash in Knoxville?,Mixture
1516,DeRay Mckesson and the Summer of Chaos,FALSE
1517,Do North American Wildfires Stop at National Borders?,FALSE
1518,Were Houston Residents Warned to Use Gas Masks During Mosquito Spraying?,Mixture
1519,Does an Old Photo Show COVID Vax Creator as an Immigrant in Germany?,FALSE
1520,Does This Photo Show Biden Kissing a 15-Year-Old Girl?,FALSE
1521,Was Beirut Explosion Caused By a Missile?,FALSE
1522,Are These Vegan Foods Left Unsold During the COVID-19 Pandemic?,FALSE
1523,Antarctic Wave,FALSE
1524,Did a Millionaire Fire His Bank Because It Did Not Validate Parking?,TRUE
1525,Are These Calif.'s Mandatory Rules for Christmas/Thanksgiving Gatherings?,FALSE
1526,Did the CEO of Camping World Tell Trump Supporters Not to Shop at His Stores?,Mixture
1527,Trump Disqualified from Being President?,FALSE
1528,FBI Announces Inquiry Into Trump Campaign Ties to Russia?,TRUE
1529,Officer Hospitalized After Being Served Sandwich Containing Glass Shards,Mixture
1530,Obama Cuts Military Pay 3rd Year in a Row?,Mixture
1531,Melania Trump Bans Monsanto Products from the White House?,FALSE
1532,"Will Alaska Pay You $2,000 Not to Leave the State?",Mixture
1533,Does Video Show Toddlers Holding Profane Signs at Protest?,TRUE
1534,Did a Retired MI5 Agent Confess to Killing Princess Diana?,FALSE
1535,Was an Indiana Woman Arrested on Suspicion of Voter Fraud in 2020?,Mixture
1536,Tweet Claims Clinton to Drop Out of Presidential Race,FALSE
1537,Iowa to Discontinue Soda and Candy for EBT Recipients on 1 October 2017?,FALSE
1538,Are Blue Strawberries Real?,FALSE
1539,Sam Walton and Minimum Wage,Mixture
1540,Parrot Flower,TRUE
1541,Do California Wines Contain Dangerous Levels of Arsenic?,Mixture
1542,Is Monsanto Suppressing Evidence of a Cancerous Herbicide in Food?,FALSE
1543,Are European Royals Killing Naked Children for Fun at Human Hunting Parties?,FALSE
1544,MISCAPTIONED: Baby Elephant Talk,FALSE
1545,Did the Kenyan Government Have Maasai Tribe Whip People To Enforce Curfew?,FALSE
1546,Did a City in Texas Require Harvey Aid Recipients to Promise Not to Boycott Israel?,TRUE
1547,Did Ivanka Trump Advertise Goya Products?,TRUE
1548,Did CNN Settle the Covington High Lawsuit for $275 Million?,Mixture
1549,Are Bees Born Fully Grown?,FALSE
1550,"Did Kroger Tell Employees They Can Wear BLM Masks, But Not Flag Masks?",FALSE
1551,FALSE: UFO Over CERN,FALSE
1552,Kermit Gosnell as Surprise DNC Speaker,FALSE
1553,Did CDC Tell Parents To Prepare for 'Sudden Sleepover' at Schools Due to COVID-19?,Mixture
1554,Did the Boston Marathon Bombers Enter the U.S. as Refugees?,Mixture
1555,Did Fox News Use a Reality Winner Parody Twitter Account During a Live Broadcast?,FALSE
1556,Did Stalin Pluck a Live Chicken as a Lesson to His Followers?,FALSE
1557,Is This a Picture of Biden and Harris in a Crowd Without Face Masks?,FALSE
1558,Obama Signs Executive Order to Pay Partial Reparations to African-Americans,FALSE
1559,Fact Check Collection: Snopes Debunks 'Plandemic',FALSE
1560,Muslim Woman Buys Soda with Food Stamps to Resell?,Mixture
1561,Lester Holt Wore an Earpiece During the Debate.  So What?,Mixture
1562,Was Officer Nakia Jones Fired After Posting a Viral Police Brutality Video?,Mixture
1563,Is Photo of Melania Trump with Porn Star Ron Jeremy Real?,FALSE
1564,FALSE: Donald Trump Said He Would Deport All Nigerians,FALSE
1565,Adam Sandler Death Hoax,FALSE
1566,Chevy Chase Death Hoax,FALSE
1567,Zika Spraying Killed Millions of Bees in South Carolina,TRUE
1568,Was the COVID-19 Pandemic Planned in Rockefeller's 'Operation Lockstep'?,FALSE
1569,Did the Trump Administration Send 18 Tons of PPE to China in Early 2020?,TRUE
1570,Photograph of Hillary Clinton Slipping on Stairs Circulated as Proof of Poor Health,Mixture
1571,Bicycle Tree,FALSE
1572,Woman with Concealed Carry Permit Saves Multiple Lives After Stopping Department Store Shooter,FALSE
1573,"Christian Woman Has Mouth, Eye Sewn Shut in Saudi Arabia for Professing Jesus as Her Savior",FALSE
1574,Is This Horse Living in a Third-Floor Apartment?,FALSE
1575,What is This Soldier Photographed with Hillary Clinton Signaling?,Mixture
1576,FALSE: Pope Francis Shares Instagram Selfie,FALSE
1577,Did Pilot 'Draw' Syringe in Sky to Celebrate COVID-19 Vaccine?,TRUE
1578,Did Hitler Invent the Inflatable Sex Doll?,FALSE
1579,Did Michael Lombardi Kill a Hibernating Bear in New Jersey?,FALSE
1580,Ohio Police Post Graphic Photograph of Adults Passed Out from Heroin with Child in Car,TRUE
1581,Planetary Alignment Over Giza Pyramids,Mixture
1582,Is Minecraft Shutting Down?,FALSE
1583,Died Onstage,TRUE
1584,Did COVID-19 Kill Chuck Norris?,FALSE
1585,Did the White House Watch the Benghazi Attack and Do Nothing?,FALSE
1586,Podesta Emails Show 3 PROMINENT Republicans on Clinton Payroll,FALSE
1587,Starbucks Dreamer Day,FALSE
1588,Deceased FBI Agent Found at Trump Tower with Silenced Pistol,FALSE
1589,Does This Photograph Show Women Wearing 'Flu Masks'?,FALSE
1590,Flathead Lake,Mixture
1591,For All Jews Voting for Hillary,TRUE
1592,9/11 Tear Drop Memorial,TRUE
1593,Is This Orangutan Signing for Help?,FALSE
1594,Were Kentucky Couple Placed Under House Arrest for Refusing To Sign Quarantine Agreement?,Mixture
1595,Everything Donald Trump Has Accomplished in Just Four Months?,Mixture
1596,Did President Trump Impatiently Dump Fish Food in a Japanese Koi Pond?,FALSE
1597,Can You Defy Pandemic Shutdown Orders and Collect Damages?,FALSE
1598,Colin Kaepernick Wore Socks Depicting Police as Pigs,TRUE
1599,"Huge Crowd at Trump Rally in Panama City, Florida",FALSE
1600,Did James Comey Take Millions from the Clinton Foundation?,Mixture
1601,Did the Obama White House Ban Nativity Scenes?,FALSE
1602,Does Luxottica Own 80% of the Eyeglass Industry?,Mixture
1603,Did the FBI Find 256 Emails Between Schiff and Epstein?,FALSE
1604,Bob Beckel Called for WikiLeaks Founder Julian Assange to Be Assassinated,Mixture
1605,Will Pok√©mon in Pok√©mon GO Scream if Within a Mile of a Sex Offender?,FALSE
1606,Does Video Show Police Officer Smashing Windows During Minn. Protests?,Mixture
1607,Did a Utah School Reopening Plan Include Template Letter in Case a Student Dies?,Mixture
1608,Did Edith Piaf Make Fake Passports to Help Prisoners Escape from Nazi Camps?,Mixture
1609,Did CDC Warn Against Traveling to Mexico Due to COVID-19?,TRUE
1610,Is Pastor and Gospel Singer Don Moen Dead After a Short Illness?,FALSE
1611,Did Eric Trump Tweet About Iran Strike Before It Was Made Public?,FALSE
1612,Boston Police Officer Kills Black Man Over Marijuana Cigarette,FALSE
1613,"In Wake of Election, Obama Passes Executive Order Banning All Fake News Outlets",FALSE
1614,Fake CNN Report: COVID Vaccine Recipients Become Cannibals,FALSE
1615,Did a Teen Boy Die After Pleasuring Himself 46 Times?,FALSE
1616,Obamas at a White House Ball,FALSE
1617,Did Michele Bachmann Say Vegas Victims Would be Alive If They Observed the Sabbath?,FALSE
1618,Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally?,FALSE
1619,A (Not So) Secret Microchip?,FALSE
1620,The Tragic Life Experiences of Dallas Police Chief David Brown,TRUE
1621,Did Dr. Fauci Criticize Trump's China Travel Restrictions?,FALSE
1622,Are Four Times More People Stabbed to Death Than Killed with Rifles?,Mixture
1623,Can People Without Disabilities Use an ADA 'Mask Loophole' in Stores?,Mixture
1624,Is Healthcare.gov Scheduled for Maintenance During Obamacare Enrollment?,TRUE
1625,Did Rush Limbaugh Say Nicotine Was Not Proven To Be Addictive?,TRUE
1626,Was a Ghost Caught on Camera in the Hallways of an Irish School?,FALSE
1627,Obama Signs Executive Order Banning the Pledge of Allegiance in Schools Nationwide,FALSE
1628,Do Tony and John Podesta Match Madeleine McCann Police Sketches?,Mixture
1629,Could Kids with COVID-19 Symptoms Be Quarantined Without Parental Consent?,FALSE
1630,Is It Dangerous to Wear a COVID-19 Protective Mask for Too Long?,Mixture
1631,Are German Police Wearing Chainmail to Defend Against Refugee Attacks?,FALSE
1632,Did President Trump Tour a Chemtrail Plane?,FALSE
1633,Did Dozens of Countries Order COVID-19 Tests in 2018?,FALSE
1634,Was the White House Easter Bunny Sponsored by Paas for the First Time in 2017?,FALSE
1635,Department Store Sex Trafficking Rumor,Mixture
1636,Was Razor Wire Placed Around the White House?,FALSE
1637,Insect Spy Drone,Mixture
1638,Obama and Trump Use Umbrellas,Mixture
1639,Making Cents,TRUE
1640,Hillary Clinton Named for Sir Edmund Hillary?,FALSE
1641,Will Don Knotts Statue Be Removed in West Virginia?,FALSE
1642,Did Brazil's President Bolsonaro Imply COVID-19 Vaccine Turns People Into Crocodiles?,TRUE
